type,ts,symbol_id,mid,account_id,side
T,1700000001156,1,,78,-1
Q,1700000001157,0,1.103474,,
Q,1700000001157,1,149.998833,,
T,1700000001157,0,,44,1
Q,1700000001158,0,1.103474,,
Q,1700000001158,1,149.997342,,
T,1700000001158,0,,173,-1
Q,1700000001159,0,1.103475,,
Q,1700000001159,1,150.000267,,
T,1700000001159,0,,207,-1
Q,1700000001160,0,1.103482,,
Q,1700000001160,1,149.999945,,
T,1700000001160,1,,221,1
Q,1700000001161,0,1.103482,,
Q,1700000001161,1,149.995720,,
T,1700000001161,0,,107,1
Q,1700000001162,0,1.103489,,
Q,1700000001162,1,149.999446,,
T,1700000001162,0,,76,-1
Q,1700000001163,0,1.103490,,
Q,1700000001163,1,149.998401,,
T,1700000001163,1,,20,-1
Q,1700000001164,0,1.103494,,
Q,1700000001164,1,149.998908,,
T,1700000001164,1,,66,-1
Q,1700000001165,0,1.103495,,
Q,1700000001165,1,150.000058,,
T,1700000001165,0,,163,1
Q,1700000001166,0,1.103502,,
Q,1700000001166,1,149.999381,,
T,1700000001166,0,,297,-1
Q,1700000001167,0,1.103499,,
Q,1700000001167,1,149.998754,,
T,1700000001167,1,,279,1
Q,1700000001168,0,1.103504,,
Q,1700000001168,1,150.000187,,
T,1700000001168,0,,90,-1
Q,1700000001169,0,1.103508,,
Q,1700000001169,1,150.003233,,
T,1700000001169,1,,250,-1
Q,1700000001170,0,1.103510,,
Q,1700000001170,1,150.001516,,
T,1700000001170,0,,3,1
Q,1700000001171,0,1.103515,,
Q,1700000001171,1,150.001455,,
T,1700000001171,1,,125,-1
Q,1700000001172,0,1.103514,,
Q,1700000001172,1,149.999443,,
T,1700000001172,0,,118,-1
Q,1700000001173,0,1.103518,,
Q,1700000001173,1,149.998239,,
T,1700000001173,0,,135,1
Q,1700000001174,0,1.103522,,
Q,1700000001174,1,150.000551,,
T,1700000001174,0,,272,-1
Q,1700000001175,0,1.103527,,
Q,1700000001175,1,149.999280,,
T,1700000001175,1,,119,-1
Q,1700000001176,0,1.103525,,
Q,1700000001176,1,149.999364,,
T,1700000001176,0,,253,-1
Q,1700000001177,0,1.103530,,
Q,1700000001177,1,150.001332,,
T,1700000001177,0,,164,1
Q,1700000001178,0,1.103533,,
Q,1700000001178,1,149.999364,,
T,1700000001178,1,,29,1
Q,1700000001179,0,1.103536,,
Q,1700000001179,1,149.999919,,
T,1700000001179,0,,20,-1
Q,1700000001180,0,1.103542,,
Q,1700000001180,1,150.000789,,
T,1700000001180,1,,105,-1
Q,1700000001181,0,1.103539,,
Q,1700000001181,1,149.999683,,
T,1700000001181,0,,33,1
Q,1700000001182,0,1.103546,,
Q,1700000001182,1,149.999766,,
T,1700000001182,1,,281,1
Q,1700000001183,0,1.103549,,
Q,1700000001183,1,149.998946,,
T,1700000001183,0,,102,-1
Q,1700000001184,0,1.103551,,
Q,1700000001184,1,150.001984,,
T,1700000001184,0,,187,1
Q,1700000001185,0,1.103557,,
Q,1700000001185,1,150.000834,,
T,1700000001185,0,,109,-1
Q,1700000001186,0,1.103555,,
Q,1700000001186,1,150.001736,,
T,1700000001186,1,,71,-1
Q,1700000001187,0,1.103562,,
Q,1700000001187,1,149.999737,,
T,1700000001187,0,,48,-1
Q,1700000001188,0,1.103565,,
Q,1700000001188,1,149.998864,,
T,1700000001188,1,,289,1
Q,1700000001189,0,1.103567,,
Q,1700000001189,1,150.002145,,
T,1700000001189,0,,291,-1
Q,1700000001190,0,1.103568,,
Q,1700000001190,1,149.999249,,
T,1700000001190,1,,139,-1
Q,1700000001191,0,1.103576,,
Q,1700000001191,1,150.000131,,
T,1700000001191,0,,97,1
Q,1700000001192,0,1.103575,,
Q,1700000001192,1,150.000308,,
T,1700000001192,1,,58,-1
Q,1700000001193,0,1.103579,,
Q,1700000001193,1,150.003128,,
T,1700000001193,0,,228,-1
Q,1700000001194,0,1.103585,,
Q,1700000001194,1,149.997802,,
T,1700000001194,0,,22,1
Q,1700000001195,0,1.103583,,
Q,1700000001195,1,149.998527,,
T,1700000001195,0,,224,-1
Q,1700000001196,0,1.103589,,
Q,1700000001196,1,149.999323,,
T,1700000001196,0,,30,1
Q,1700000001197,0,1.103589,,
Q,1700000001197,1,150.000059,,
T,1700000001197,0,,143,1
Q,1700000001198,0,1.103594,,
Q,1700000001198,1,150.000015,,
T,1700000001198,0,,253,-1
Q,1700000001199,0,1.103599,,
Q,1700000001199,1,150.001351,,
T,1700000001199,0,,32,-1
Q,1700000001200,0,1.103600,,
Q,1700000001200,1,149.999900,,
T,1700000001200,1,,214,1
Q,1700000001201,0,1.103602,,
Q,1700000001201,1,149.998491,,
T,1700000001201,1,,136,1
Q,1700000001202,0,1.103606,,
Q,1700000001202,1,149.998099,,
T,1700000001202,1,,6,1
Q,1700000001203,0,1.103607,,
Q,1700000001203,1,149.999017,,
T,1700000001203,0,,113,-1
Q,1700000001204,0,1.103615,,
Q,1700000001204,1,149.998329,,
T,1700000001204,1,,75,1
Q,1700000001205,0,1.103612,,
Q,1700000001205,1,149.999582,,
T,1700000001205,0,,273,1
Q,1700000001206,0,1.103618,,
Q,1700000001206,1,150.000240,,
T,1700000001206,1,,69,-1
Q,1700000001207,0,1.103623,,
Q,1700000001207,1,149.999593,,
T,1700000001207,1,,263,-1
Q,1700000001208,0,1.103618,,
Q,1700000001208,1,150.001129,,
T,1700000001208,0,,103,1
Q,1700000001209,0,1.103631,,
Q,1700000001209,1,149.999931,,
T,1700000001209,0,,168,-1
Q,1700000001210,0,1.103629,,
Q,1700000001210,1,149.998819,,
T,1700000001210,1,,25,-1
Q,1700000001211,0,1.103632,,
Q,1700000001211,1,150.002248,,
T,1700000001211,1,,46,1
Q,1700000001212,0,1.103639,,
Q,1700000001212,1,149.998333,,
T,1700000001212,0,,236,-1
Q,1700000001213,0,1.103636,,
Q,1700000001213,1,150.000360,,
T,1700000001213,1,,96,1
Q,1700000001214,0,1.103641,,
Q,1700000001214,1,149.998673,,
T,1700000001214,1,,168,1
Q,1700000001215,0,1.103641,,
Q,1700000001215,1,150.000455,,
T,1700000001215,1,,158,1
Q,1700000001216,0,1.103646,,
Q,1700000001216,1,150.000126,,
T,1700000001216,0,,250,-1
Q,1700000001217,0,1.103653,,
Q,1700000001217,1,150.001665,,
T,1700000001217,0,,22,-1
Q,1700000001218,0,1.103655,,
Q,1700000001218,1,150.000250,,
T,1700000001218,0,,43,-1
Q,1700000001219,0,1.103656,,
Q,1700000001219,1,149.999286,,
T,1700000001219,1,,7,-1
Q,1700000001220,0,1.103658,,
Q,1700000001220,1,150.002285,,
T,1700000001220,0,,150,1
Q,1700000001221,0,1.103663,,
Q,1700000001221,1,149.999694,,
T,1700000001221,0,,162,-1
Q,1700000001222,0,1.103667,,
Q,1700000001222,1,150.001308,,
T,1700000001222,1,,151,1
Q,1700000001223,0,1.103671,,
Q,1700000001223,1,150.000296,,
T,1700000001223,1,,130,-1
Q,1700000001224,0,1.103673,,
Q,1700000001224,1,149.999814,,
T,1700000001224,0,,291,1
Q,1700000001225,0,1.103675,,
Q,1700000001225,1,150.001634,,
T,1700000001225,1,,288,1
Q,1700000001226,0,1.103676,,
Q,1700000001226,1,149.999193,,
T,1700000001226,0,,86,-1
Q,1700000001227,0,1.103683,,
Q,1700000001227,1,149.999734,,
T,1700000001227,0,,228,-1
Q,1700000001228,0,1.103685,,
Q,1700000001228,1,150.002690,,
T,1700000001228,1,,251,-1
Q,1700000001229,0,1.103688,,
Q,1700000001229,1,150.000459,,
T,1700000001229,1,,176,1
Q,1700000001230,0,1.103690,,
Q,1700000001230,1,149.997927,,
T,1700000001230,1,,197,1
Q,1700000001231,0,1.103691,,
Q,1700000001231,1,149.998935,,
T,1700000001231,0,,48,-1
Q,1700000001232,0,1.103699,,
Q,1700000001232,1,150.000021,,
T,1700000001232,0,,151,1
Q,1700000001233,0,1.103697,,
Q,1700000001233,1,150.001610,,
T,1700000001233,0,,109,-1
Q,1700000001234,0,1.103701,,
Q,1700000001234,1,150.001697,,
T,1700000001234,0,,92,1
Q,1700000001235,0,1.103707,,
Q,1700000001235,1,149.999281,,
T,1700000001235,1,,234,-1
Q,1700000001236,0,1.103712,,
Q,1700000001236,1,149.998312,,
T,1700000001236,0,,81,-1
Q,1700000001237,0,1.103707,,
Q,1700000001237,1,150.001139,,
T,1700000001237,0,,114,-1
Q,1700000001238,0,1.103715,,
Q,1700000001238,1,150.002734,,
T,1700000001238,0,,99,1
Q,1700000001239,0,1.103721,,
Q,1700000001239,1,149.999814,,
T,1700000001239,0,,152,-1
Q,1700000001240,0,1.103722,,
Q,1700000001240,1,150.000000,,
T,1700000001240,0,,175,1
Q,1700000001241,0,1.103726,,
Q,1700000001241,1,149.999432,,
T,1700000001241,1,,121,1
Q,1700000001242,0,1.103725,,
Q,1700000001242,1,150.001682,,
T,1700000001242,0,,111,-1
Q,1700000001243,0,1.103728,,
Q,1700000001243,1,150.002092,,
T,1700000001243,1,,152,1
Q,1700000001244,0,1.103729,,
Q,1700000001244,1,149.999563,,
T,1700000001244,1,,28,1
Q,1700000001245,0,1.103734,,
Q,1700000001245,1,150.001720,,
T,1700000001245,0,,193,1
Q,1700000001246,0,1.103737,,
Q,1700000001246,1,149.998772,,
T,1700000001246,0,,261,-1
Q,1700000001247,0,1.103742,,
Q,1700000001247,1,150.001260,,
T,1700000001247,0,,283,1
Q,1700000001248,0,1.103745,,
Q,1700000001248,1,150.000751,,
T,1700000001248,1,,159,1
Q,1700000001249,0,1.103748,,
Q,1700000001249,1,149.999490,,
T,1700000001249,1,,17,-1
Q,1700000001250,0,1.103749,,
Q,1700000001250,1,149.999974,,
T,1700000001250,0,,87,1
Q,1700000001251,0,1.103750,,
Q,1700000001251,1,149.996136,,
T,1700000001251,1,,273,1
Q,1700000001252,0,1.103759,,
Q,1700000001252,1,150.002759,,
T,1700000001252,0,,63,-1
Q,1700000001253,0,1.103759,,
Q,1700000001253,1,150.000295,,
T,1700000001253,1,,245,-1
Q,1700000001254,0,1.103762,,
Q,1700000001254,1,150.000763,,
T,1700000001254,0,,167,-1
Q,1700000001255,0,1.103766,,
Q,1700000001255,1,149.999071,,
T,1700000001255,0,,125,-1
Q,1700000001256,0,1.103771,,
Q,1700000001256,1,149.999253,,
T,1700000001256,1,,176,-1
Q,1700000001257,0,1.103772,,
Q,1700000001257,1,149.999359,,
T,1700000001257,1,,161,-1
Q,1700000001258,0,1.103776,,
Q,1700000001258,1,149.998997,,
T,1700000001258,0,,132,1
Q,1700000001259,0,1.103779,,
Q,1700000001259,1,150.003484,,
T,1700000001259,0,,229,-1
Q,1700000001260,0,1.103779,,
Q,1700000001260,1,149.997738,,
T,1700000001260,1,,153,-1
Q,1700000001261,0,1.103783,,
Q,1700000001261,1,150.000141,,
T,1700000001261,0,,90,-1
Q,1700000001262,0,1.103789,,
Q,1700000001262,1,149.997775,,
T,1700000001262,0,,185,-1
Q,1700000001263,0,1.103788,,
Q,1700000001263,1,149.999400,,
T,1700000001263,1,,161,-1
Q,1700000001264,0,1.103789,,
Q,1700000001264,1,150.000328,,
T,1700000001264,0,,243,-1
Q,1700000001265,0,1.103796,,
Q,1700000001265,1,150.000769,,
T,1700000001265,0,,26,-1
Q,1700000001266,0,1.103798,,
Q,1700000001266,1,150.000918,,
T,1700000001266,1,,124,-1
Q,1700000001267,0,1.103798,,
Q,1700000001267,1,149.999538,,
T,1700000001267,1,,290,-1
Q,1700000001268,0,1.103799,,
Q,1700000001268,1,149.999637,,
T,1700000001268,1,,148,-1
Q,1700000001269,0,1.103806,,
Q,1700000001269,1,149.997487,,
T,1700000001269,1,,134,-1
Q,1700000001270,0,1.103810,,
Q,1700000001270,1,150.001245,,
T,1700000001270,1,,297,1
Q,1700000001271,0,1.103813,,
Q,1700000001271,1,149.998987,,
T,1700000001271,0,,75,1
Q,1700000001272,0,1.103816,,
Q,1700000001272,1,150.000731,,
T,1700000001272,1,,291,1
Q,1700000001273,0,1.103819,,
Q,1700000001273,1,150.000611,,
T,1700000001273,1,,209,1
Q,1700000001274,0,1.103822,,
Q,1700000001274,1,149.998311,,
T,1700000001274,1,,114,-1
Q,1700000001275,0,1.103825,,
Q,1700000001275,1,149.999459,,
T,1700000001275,0,,80,1
Q,1700000001276,0,1.103828,,
Q,1700000001276,1,149.996513,,
T,1700000001276,0,,162,-1
Q,1700000001277,0,1.103828,,
Q,1700000001277,1,150.003792,,
T,1700000001277,0,,19,1
Q,1700000001278,0,1.103837,,
Q,1700000001278,1,150.001757,,
T,1700000001278,0,,7,-1
Q,1700000001279,0,1.103840,,
Q,1700000001279,1,149.998506,,
T,1700000001279,0,,142,-1
Q,1700000001280,0,1.103840,,
Q,1700000001280,1,149.997539,,
T,1700000001280,1,,171,-1
Q,1700000001281,0,1.103843,,
Q,1700000001281,1,149.998139,,
T,1700000001281,1,,238,-1
Q,1700000001282,0,1.103850,,
Q,1700000001282,1,149.999519,,
T,1700000001282,1,,114,1
Q,1700000001283,0,1.103849,,
Q,1700000001283,1,149.997930,,
T,1700000001283,0,,253,-1
Q,1700000001284,0,1.103850,,
Q,1700000001284,1,149.999154,,
T,1700000001284,1,,264,-1
Q,1700000001285,0,1.103857,,
Q,1700000001285,1,150.002023,,
T,1700000001285,1,,209,1
Q,1700000001286,0,1.103859,,
Q,1700000001286,1,149.998051,,
T,1700000001286,1,,188,1
Q,1700000001287,0,1.103862,,
Q,1700000001287,1,150.003115,,
T,1700000001287,1,,158,1
Q,1700000001288,0,1.103862,,
Q,1700000001288,1,149.999822,,
T,1700000001288,0,,19,-1
Q,1700000001289,0,1.103866,,
Q,1700000001289,1,150.000262,,
T,1700000001289,1,,119,-1
Q,1700000001290,0,1.103873,,
Q,1700000001290,1,149.998119,,
T,1700000001290,0,,295,-1
Q,1700000001291,0,1.103871,,
Q,1700000001291,1,150.000717,,
T,1700000001291,1,,80,1
Q,1700000001292,0,1.103875,,
Q,1700000001292,1,150.001824,,
T,1700000001292,1,,213,-1
Q,1700000001293,0,1.103879,,
Q,1700000001293,1,150.001093,,
T,1700000001293,1,,112,-1
Q,1700000001294,0,1.103878,,
Q,1700000001294,1,150.001432,,
T,1700000001294,1,,87,-1
Q,1700000001295,0,1.103890,,
Q,1700000001295,1,150.000653,,
T,1700000001295,1,,245,1
Q,1700000001296,0,1.103887,,
Q,1700000001296,1,150.000671,,
T,1700000001296,1,,55,1
Q,1700000001297,0,1.103890,,
Q,1700000001297,1,150.000759,,
T,1700000001297,1,,44,1
Q,1700000001298,0,1.103896,,
Q,1700000001298,1,149.998790,,
T,1700000001298,1,,164,-1
Q,1700000001299,0,1.103897,,
Q,1700000001299,1,149.999993,,
T,1700000001299,0,,233,1
Q,1700000001300,0,1.103897,,
Q,1700000001300,1,150.000085,,
T,1700000001300,1,,270,-1
Q,1700000001301,0,1.103903,,
Q,1700000001301,1,149.999278,,
T,1700000001301,0,,288,-1
Q,1700000001302,0,1.103908,,
Q,1700000001302,1,150.002786,,
T,1700000001302,0,,298,-1
Q,1700000001303,0,1.103909,,
Q,1700000001303,1,149.999454,,
T,1700000001303,0,,0,-1
Q,1700000001304,0,1.103914,,
Q,1700000001304,1,149.998547,,
T,1700000001304,1,,152,1
Q,1700000001305,0,1.103916,,
Q,1700000001305,1,150.002977,,
T,1700000001305,1,,138,-1
Q,1700000001306,0,1.103917,,
Q,1700000001306,1,150.000925,,
T,1700000001306,0,,252,-1
Q,1700000001307,0,1.103922,,
Q,1700000001307,1,150.000515,,
T,1700000001307,0,,128,-1
Q,1700000001308,0,1.103925,,
Q,1700000001308,1,149.997086,,
T,1700000001308,0,,292,-1
Q,1700000001309,0,1.103925,,
Q,1700000001309,1,149.999971,,
T,1700000001309,1,,194,-1
Q,1700000001310,0,1.103929,,
Q,1700000001310,1,149.998095,,
T,1700000001310,0,,7,1
Q,1700000001311,0,1.103931,,
Q,1700000001311,1,150.000673,,
T,1700000001311,0,,134,-1
Q,1700000001312,0,1.103938,,
Q,1700000001312,1,149.999687,,
T,1700000001312,1,,92,1
Q,1700000001313,0,1.103940,,
Q,1700000001313,1,149.999316,,
T,1700000001313,0,,244,1
Q,1700000001314,0,1.103939,,
Q,1700000001314,1,149.998902,,
T,1700000001314,0,,256,-1
Q,1700000001315,0,1.103945,,
Q,1700000001315,1,149.996752,,
T,1700000001315,1,,265,1
Q,1700000001316,0,1.103944,,
Q,1700000001316,1,150.000857,,
T,1700000001316,1,,260,-1
Q,1700000001317,0,1.103949,,
Q,1700000001317,1,149.996512,,
T,1700000001317,0,,132,-1
Q,1700000001318,0,1.103953,,
Q,1700000001318,1,149.998908,,
T,1700000001318,0,,264,1
Q,1700000001319,0,1.103956,,
Q,1700000001319,1,149.997909,,
T,1700000001319,1,,33,-1
Q,1700000001320,0,1.103960,,
Q,1700000001320,1,149.999749,,
T,1700000001320,1,,94,1
Q,1700000001321,0,1.103958,,
Q,1700000001321,1,149.997977,,
T,1700000001321,1,,69,1
Q,1700000001322,0,1.103967,,
Q,1700000001322,1,150.000675,,
T,1700000001322,0,,253,1
Q,1700000001323,0,1.103965,,
Q,1700000001323,1,149.997373,,
T,1700000001323,0,,137,1
Q,1700000001324,0,1.103974,,
Q,1700000001324,1,149.997570,,
T,1700000001324,1,,251,1
Q,1700000001325,0,1.103978,,
Q,1700000001325,1,149.998188,,
T,1700000001325,1,,259,-1
Q,1700000001326,0,1.103980,,
Q,1700000001326,1,149.999745,,
T,1700000001326,0,,123,-1
Q,1700000001327,0,1.103981,,
Q,1700000001327,1,150.000074,,
T,1700000001327,0,,143,1
Q,1700000001328,0,1.103985,,
Q,1700000001328,1,149.997698,,
T,1700000001328,0,,122,-1
Q,1700000001329,0,1.103993,,
Q,1700000001329,1,149.999569,,
T,1700000001329,1,,44,1
Q,1700000001330,0,1.103991,,
Q,1700000001330,1,149.997361,,
T,1700000001330,0,,269,1
Q,1700000001331,0,1.103991,,
Q,1700000001331,1,150.000024,,
T,1700000001331,0,,214,-1
Q,1700000001332,0,1.103994,,
Q,1700000001332,1,150.000211,,
T,1700000001332,0,,174,-1
Q,1700000001333,0,1.103999,,
Q,1700000001333,1,149.998740,,
T,1700000001333,1,,237,1
Q,1700000001334,0,1.104002,,
Q,1700000001334,1,149.999797,,
T,1700000001334,0,,189,-1
Q,1700000001335,0,1.104008,,
Q,1700000001335,1,149.997172,,
T,1700000001335,1,,266,-1
Q,1700000001336,0,1.104007,,
Q,1700000001336,1,149.997549,,
T,1700000001336,0,,180,1
Q,1700000001337,0,1.104009,,
Q,1700000001337,1,149.998047,,
T,1700000001337,0,,25,-1
Q,1700000001338,0,1.104009,,
Q,1700000001338,1,149.999518,,
T,1700000001338,0,,208,1
Q,1700000001339,0,1.104016,,
Q,1700000001339,1,149.998479,,
T,1700000001339,1,,171,1
Q,1700000001340,0,1.104019,,
Q,1700000001340,1,149.999194,,
T,1700000001340,0,,75,1
Q,1700000001341,0,1.104025,,
Q,1700000001341,1,150.000757,,
T,1700000001341,1,,29,-1
Q,1700000001342,0,1.104028,,
Q,1700000001342,1,150.002319,,
T,1700000001342,0,,212,-1
Q,1700000001343,0,1.104028,,
Q,1700000001343,1,150.004028,,
T,1700000001343,1,,188,-1
Q,1700000001344,0,1.104030,,
Q,1700000001344,1,150.000964,,
T,1700000001344,1,,59,-1
Q,1700000001345,0,1.104034,,
Q,1700000001345,1,149.999813,,
T,1700000001345,1,,256,-1
Q,1700000001346,0,1.104038,,
Q,1700000001346,1,150.001296,,
T,1700000001346,0,,22,-1
Q,1700000001347,0,1.104040,,
Q,1700000001347,1,150.000906,,
T,1700000001347,0,,46,1
Q,1700000001348,0,1.104045,,
Q,1700000001348,1,149.997338,,
T,1700000001348,1,,213,-1
Q,1700000001349,0,1.104049,,
Q,1700000001349,1,150.001733,,
T,1700000001349,1,,168,1
Q,1700000001350,0,1.104050,,
Q,1700000001350,1,150.000457,,
T,1700000001350,1,,97,1
Q,1700000001351,0,1.104055,,
Q,1700000001351,1,150.000755,,
T,1700000001351,0,,200,1
Q,1700000001352,0,1.104060,,
Q,1700000001352,1,150.001197,,
T,1700000001352,0,,124,1
Q,1700000001353,0,1.104059,,
Q,1700000001353,1,149.998394,,
T,1700000001353,0,,109,1
Q,1700000001354,0,1.104061,,
Q,1700000001354,1,149.997869,,
T,1700000001354,1,,297,-1
Q,1700000001355,0,1.104066,,
Q,1700000001355,1,150.000342,,
T,1700000001355,1,,101,-1
Q,1700000001356,0,1.104067,,
Q,1700000001356,1,150.003171,,
T,1700000001356,0,,63,-1
Q,1700000001357,0,1.104076,,
Q,1700000001357,1,149.998861,,
T,1700000001357,0,,57,1
Q,1700000001358,0,1.104074,,
Q,1700000001358,1,149.998614,,
T,1700000001358,1,,63,-1
Q,1700000001359,0,1.104075,,
Q,1700000001359,1,150.000415,,
T,1700000001359,0,,114,-1
Q,1700000001360,0,1.104077,,
Q,1700000001360,1,150.001003,,
T,1700000001360,0,,20,1
Q,1700000001361,0,1.104082,,
Q,1700000001361,1,149.999299,,
T,1700000001361,0,,188,1
Q,1700000001362,0,1.104088,,
Q,1700000001362,1,149.999069,,
T,1700000001362,1,,197,1
Q,1700000001363,0,1.104091,,
Q,1700000001363,1,150.000041,,
T,1700000001363,1,,235,1
Q,1700000001364,0,1.104093,,
Q,1700000001364,1,150.000486,,
T,1700000001364,1,,240,-1
Q,1700000001365,0,1.104097,,
Q,1700000001365,1,150.003681,,
T,1700000001365,0,,172,1
Q,1700000001366,0,1.104098,,
Q,1700000001366,1,150.001460,,
T,1700000001366,1,,241,1
Q,1700000001367,0,1.104099,,
Q,1700000001367,1,150.000633,,
T,1700000001367,1,,115,-1
Q,1700000001368,0,1.104107,,
Q,1700000001368,1,149.996352,,
T,1700000001368,0,,234,1
Q,1700000001369,0,1.104107,,
Q,1700000001369,1,150.000362,,
T,1700000001369,0,,49,1
Q,1700000001370,0,1.104111,,
Q,1700000001370,1,150.002186,,
T,1700000001370,1,,154,-1
Q,1700000001371,0,1.104114,,
Q,1700000001371,1,150.000887,,
T,1700000001371,1,,148,1
Q,1700000001372,0,1.104117,,
Q,1700000001372,1,150.000083,,
T,1700000001372,0,,165,1
Q,1700000001373,0,1.104118,,
Q,1700000001373,1,150.002224,,
T,1700000001373,1,,220,1
Q,1700000001374,0,1.104121,,
Q,1700000001374,1,150.001097,,
T,1700000001374,1,,259,-1
Q,1700000001375,0,1.104124,,
Q,1700000001375,1,150.000711,,
T,1700000001375,1,,85,1
Q,1700000001376,0,1.104128,,
Q,1700000001376,1,149.999711,,
T,1700000001376,1,,241,1
Q,1700000001377,0,1.104132,,
Q,1700000001377,1,150.000444,,
T,1700000001377,0,,187,1
Q,1700000001378,0,1.104132,,
Q,1700000001378,1,150.001606,,
T,1700000001378,1,,276,1
Q,1700000001379,0,1.104138,,
Q,1700000001379,1,149.998513,,
T,1700000001379,0,,133,1
Q,1700000001380,0,1.104143,,
Q,1700000001380,1,149.999108,,
T,1700000001380,0,,235,-1
Q,1700000001381,0,1.104138,,
Q,1700000001381,1,150.001234,,
T,1700000001381,1,,120,1
Q,1700000001382,0,1.104145,,
Q,1700000001382,1,150.001021,,
T,1700000001382,0,,26,-1
Q,1700000001383,0,1.104149,,
Q,1700000001383,1,150.000958,,
T,1700000001383,1,,250,1
Q,1700000001384,0,1.104154,,
Q,1700000001384,1,150.003674,,
T,1700000001384,0,,155,-1
Q,1700000001385,0,1.104155,,
Q,1700000001385,1,150.001804,,
T,1700000001385,0,,277,-1
Q,1700000001386,0,1.104158,,
Q,1700000001386,1,149.997757,,
T,1700000001386,0,,89,1
Q,1700000001387,0,1.104162,,
Q,1700000001387,1,149.999049,,
T,1700000001387,1,,202,-1
Q,1700000001388,0,1.104163,,
Q,1700000001388,1,149.998509,,
T,1700000001388,0,,57,-1
Q,1700000001389,0,1.104168,,
Q,1700000001389,1,149.998109,,
T,1700000001389,1,,255,-1
Q,1700000001390,0,1.104170,,
Q,1700000001390,1,149.998959,,
T,1700000001390,1,,258,-1
Q,1700000001391,0,1.104172,,
Q,1700000001391,1,149.998812,,
T,1700000001391,1,,299,-1
Q,1700000001392,0,1.104178,,
Q,1700000001392,1,150.001445,,
T,1700000001392,0,,260,1
Q,1700000001393,0,1.104177,,
Q,1700000001393,1,149.999471,,
T,1700000001393,0,,214,1
Q,1700000001394,0,1.104181,,
Q,1700000001394,1,149.998490,,
T,1700000001394,0,,63,1
Q,1700000001395,0,1.104189,,
Q,1700000001395,1,149.998913,,
T,1700000001395,1,,63,1
Q,1700000001396,0,1.104189,,
Q,1700000001396,1,150.002222,,
T,1700000001396,1,,137,1
Q,1700000001397,0,1.104189,,
Q,1700000001397,1,149.999667,,
T,1700000001397,0,,63,1
Q,1700000001398,0,1.104194,,
Q,1700000001398,1,149.998766,,
T,1700000001398,0,,140,1
Q,1700000001399,0,1.104198,,
Q,1700000001399,1,149.997664,,
T,1700000001399,0,,295,1
Q,1700000001400,0,1.104198,,
Q,1700000001400,1,150.002536,,
T,1700000001400,1,,83,1
Q,1700000001401,0,1.104204,,
Q,1700000001401,1,149.999130,,
T,1700000001401,1,,105,1
Q,1700000001402,0,1.104206,,
Q,1700000001402,1,150.000074,,
T,1700000001402,0,,76,1
Q,1700000001403,0,1.104208,,
Q,1700000001403,1,149.997581,,
T,1700000001403,0,,260,1
Q,1700000001404,0,1.104211,,
Q,1700000001404,1,149.998583,,
T,1700000001404,1,,47,1
Q,1700000001405,0,1.104217,,
Q,1700000001405,1,149.997853,,
T,1700000001405,1,,253,1
Q,1700000001406,0,1.104219,,
Q,1700000001406,1,149.999721,,
T,1700000001406,1,,144,-1
Q,1700000001407,0,1.104217,,
Q,1700000001407,1,149.998161,,
T,1700000001407,1,,181,1
Q,1700000001408,0,1.104225,,
Q,1700000001408,1,149.996470,,
T,1700000001408,1,,17,-1
Q,1700000001409,0,1.104228,,
Q,1700000001409,1,149.999114,,
T,1700000001409,1,,49,1
Q,1700000001410,0,1.104230,,
Q,1700000001410,1,149.998561,,
T,1700000001410,1,,192,-1
Q,1700000001411,0,1.104235,,
Q,1700000001411,1,149.999609,,
T,1700000001411,1,,255,-1
Q,1700000001412,0,1.104235,,
Q,1700000001412,1,150.001676,,
T,1700000001412,0,,161,1
Q,1700000001413,0,1.104240,,
Q,1700000001413,1,149.999199,,
